Date,Time,Offset,Min Bat (V),Dew Pt (°F),Latest Rain (In),Daily Rain (In),Pressure (inHg),RH (%),Temp (°F),Daily Max Temp (F),Max Temp Time,Daily Min Temp (F),Min Temp Time,Wind Dir (°),Wind Gust (mph),Wind Gst Dir (°),Wind Spd (mph)
9/15/2018,1600,-07:00,12.7,52.6,0,0,29.99,65,64.5,66.6,1437,53.3,228,NW | 315,19,NW | 320,12.9
9/15/2018,1500,-07:00,12.7,52.7,0,0,30,64,65,66.6,1437,53.3,228,NW | 316,20.4,NNW | 340,11.7
9/15/2018,1400,-07:00,12.7,52.1,0,0,30.01,65,64.1,65.6,1318,53.3,228,NW | 320,21.7,NW | 308,13.2
9/15/2018,1300,-07:00,12.7,51.6,0,0,30.01,66,63.2,64.8,1153,53.3,228,NNW | 329,18.4,NNW | 336,12.3
9/15/2018,1200,-07:00,12.7,51.3,0,0,30.02,65,63.1,64.8,1153,53.3,228,NW | 325,19.4,NNW | 337,10.4
9/15/2018,1100,-07:00,12.7,51.8,0,0,30.02,71,61.1,62.2,1044,53.3,228,NNW | 328,16.4,NNW | 344,9.4
9/15/2018,1000,-07:00,12.7,52.2,0,0,30,77,59.4,61.4,947,53.3,228,NNW | 332,18.3,NNW | 334,8.9
9/15/2018,900,-07:00,12.7,52.9,0,0,29.99,85,57.3,58.3,838,53.3,228,NNW | 331,11.4,NW | 306,4.9
9/15/2018,800,-07:00,12.7,52.3,0,0,29.98,90,55,56.3,759,53.3,228,NW | 322,6.8,NW | 319,3.8
9/15/2018,700,-07:00,12.7,52.2,0,0,29.95,90,55.1,55.4,640,53.3,228,NNW | 334,8.2,NNW | 346,3.6
9/15/2018,600,-07:00,12.73,52.3,0,0,29.94,91,55,55.1,523,53.3,228,N | 349,8.2,N | 352,4
9/15/2018,500,-07:00,12.76,52.2,0,0,29.93,91,54.7,55,448,53.3,228,N | 351,9.4,N | 354,5.6
9/15/2018,400,-07:00,12.79,51.7,0,0,29.92,91,54.2,54.8,29,53.3,228,N | 5,9.2,NNW | 336,5.3
9/15/2018,300,-07:00,12.79,51.3,0,0,29.92,92,53.5,54.8,29,53.3,228,N | 356,11.9,N | 0,6
9/15/2018,200,-07:00,12.83,52,0,0,29.92,91,54.4,54.8,29,53.7,157,NNW | 338,14.4,NNW | 345,6.2
9/15/2018,100,-07:00,12.84,52.1,0,0,29.92,91,54.7,54.8,29,54.6,19,N | 352,10.3,NNW | 342,5.7
9/15/2018,0,-07:00,12.7,51.8,0,0,29.92,91,54.4,67.2,1253,54,2205,N | 355,10.2,N | 351,5
9/14/2018,2300,-07:00,12.7,51.7,0,0,29.92,91,54.4,67.2,1253,54,2205,N | 11,10,N | 0,5.6
9/14/2018,2200,-07:00,12.7,51.2,0,0,29.92,89,54.3,67.2,1253,54.2,2155,NNE | 24,9.7,NNE | 28,5.5
9/14/2018,2100,-07:00,12.7,51.1,0,0,29.92,88,54.4,67.2,1253,54.2,2047,NNE | 18,10.2,N | 11,6.4
9/14/2018,2000,-07:00,12.7,50.5,0,0,29.91,85,55,67.2,1253,54.3,653,N | 353,12.7,NNW | 341,6.5
9/14/2018,1900,-07:00,12.7,50.4,0,0,29.92,77,57.5,67.2,1253,54.3,653,NNW | 327,13.4,NNW | 337,7.5
9/14/2018,1800,-07:00,12.7,50.7,0,0,29.93,72,59.9,67.2,1253,54.3,653,NW | 317,15.5,NNW | 332,9.1
9/14/2018,1700,-07:00,12.7,50.4,0,0,29.93,67,61.6,67.2,1253,54.3,653,NW | 312,14.8,NW | 305,9.5
9/14/2018,1600,-07:00,12.7,49.8,0,0,29.94,62,63.2,67.2,1253,54.3,653,NW | 307,14.3,WNW | 299,9.2
9/14/2018,1500,-07:00,12.7,51.7,0,0,29.94,65,63.6,67.2,1253,54.3,653,NW | 305,12.4,NW | 317,7.6
9/14/2018,1400,-07:00,12.7,51.9,0,0,29.95,62,65.3,67.2,1253,54.3,653,WNW | 300,11.2,WNW | 282,6.8
9/14/2018,1300,-07:00,12.7,52.1,0,0,29.96,62,65.7,67.2,1253,54.3,653,WNW | 288,12.1,WSW | 250,7
9/14/2018,1200,-07:00,12.7,52.1,0,0,29.97,66,63.8,65.7,1152,54.3,653,W | 273,11.9,W | 276,7.1
9/14/2018,1100,-07:00,12.7,52.4,0,0,29.98,72,61.6,63.1,1059,54.3,653,WNW | 303,11.1,W | 260,6.1
9/14/2018,1000,-07:00,12.7,52.2,0,0,29.98,80,58.4,60.9,959,54.3,653,WNW | 299,7.1,W | 261,4.1
9/14/2018,900,-07:00,12.7,51.9,0,0,29.98,83,57,58.5,825,54.3,653,N | 353,6.2,N | 9,2.8
9/14/2018,800,-07:00,12.7,51.2,0,0,29.98,88,54.7,56.9,1,54.3,653,N | 351,7.6,NNE | 23,4.2
9/14/2018,700,-07:00,12.7,51,0,0,29.98,88,54.4,56.9,1,54.3,653,N | 359,8.5,N | 9,5.5
9/14/2018,600,-07:00,12.72,51.5,0,0,29.98,89,54.7,56.9,1,54.3,552,NNW | 338,11.4,NNW | 342,5.7
9/14/2018,500,-07:00,12.76,52,0,0,29.99,89,55.2,56.9,1,55.2,445,NNW | 339,10.4,NNW | 344,4.6
9/14/2018,400,-07:00,12.79,52.5,0,0,29.99,89,55.7,56.9,1,55.5,359,NNW | 328,8.6,NNW | 340,4
9/14/2018,300,-07:00,12.8,52.7,0,0,30,89,56,56.9,1,55.6,138,NNW | 345,7,N | 3,3.5
9/14/2018,200,-07:00,12.83,52.8,0,0,30,89,55.9,56.9,1,55.6,138,NNW | 346,8.4,N | 350,3.7
9/14/2018,100,-07:00,12.85,53.2,0,0,30.01,89,56.4,56.9,1,56.1,57,NNW | 345,8.6,NNW | 337,5.1
9/14/2018,0,-07:00,12.7,53.7,0,0,30.01,89,57,65.4,1313,53.8,610,NNW | 341,12.1,NW | 326,6.6
9/13/2018,2300,-07:00,12.7,53.8,0,0,30.02,88,57.1,65.4,1313,53.8,610,NNW | 338,14.6,N | 353,7.7
9/13/2018,2200,-07:00,12.7,54.4,0,0,30.03,89,57.5,65.4,1313,53.8,610,NNW | 339,15.6,NNW | 344,8.6
9/13/2018,2100,-07:00,12.7,54.8,0,0,30.02,90,57.5,65.4,1313,53.8,610,NNW | 336,14.9,NNW | 332,7.1
9/13/2018,2000,-07:00,12.7,54.7,0,0,30.01,89,57.9,65.4,1313,53.8,610,NNW | 336,14.8,N | 354,7.1
9/13/2018,1900,-07:00,12.7,54.3,0,0,30.01,84,59.2,65.4,1313,53.8,610,NNW | 334,19.8,N | 355,10.9
9/13/2018,1800,-07:00,12.7,54.1,0,0,30.01,77,61.2,65.4,1313,53.8,610,NW | 324,20.8,N | 354,12.4
9/13/2018,1700,-07:00,12.7,53.6,0,0,30.02,73,62.3,65.4,1313,53.8,610,NNW | 333,20.7,NNW | 336,12.8
9/13/2018,1600,-07:00,12.7,52.4,0,0,30.03,66,63.7,65.4,1313,53.8,610,NNW | 327,20.8,NNW | 341,14
9/13/2018,1500,-07:00,12.7,51.6,0,0,30.05,65,63.6,65.4,1313,53.8,610,NNW | 332,20.7,NNW | 329,13.4
9/13/2018,1400,-07:00,12.7,51.2,0,0,30.05,64,63.6,65.4,1313,53.8,610,NW | 323,23.2,NNW | 342,12.7
9/13/2018,1300,-07:00,12.7,51.1,0,0,30.05,65,63.2,64.7,1155,53.8,610,NNW | 329,19.6,NNW | 333,11.7
9/13/2018,1200,-07:00,12.7,50.4,0,0,30.06,63,63.1,64.7,1155,53.8,610,NNW | 327,20.6,NNW | 340,11
9/13/2018,1100,-07:00,12.7,50.3,0,0,30.06,66,62,62.8,1026,53.8,610,NW | 326,18.4,N | 349,9.4
9/13/2018,1000,-07:00,12.7,52.1,0,0,30.04,76,59.7,61.6,1000,53.8,610,NW | 325,15,NNW | 343,8.1
9/13/2018,900,-07:00,12.7,52.9,0,0,30.03,88,56.4,58.2,900,53.8,610,N | 354,11.5,NNW | 344,5.1
9/13/2018,800,-07:00,12.7,52.2,0,0,30.02,92,54.6,55.8,1,53.8,610,NNE | 27,5.9,NNE | 31,3.4
9/13/2018,700,-07:00,12.71,52,0,0,30,92,54.3,55.8,1,53.8,610,NE | 39,5.8,ENE | 78,3.7
9/13/2018,600,-07:00,12.73,52.6,0,0,29.99,93,54.6,55.8,1,54.5,527,N | 4,6.8,NNW | 334,3.9
9/13/2018,500,-07:00,12.75,53.3,0,0,29.99,93,55.4,55.8,1,55,459,NNW | 331,7.5,NNW | 338,3.3
9/13/2018,400,-07:00,12.79,53.4,0,0,29.99,92,55.5,55.8,1,55.1,133,NNW | 338,8.2,N | 353,5.1
9/13/2018,300,-07:00,12.81,53.4,0,0,29.99,93,55.3,55.8,1,55.1,133,NNW | 338,10.3,N | 354,4.2
9/13/2018,200,-07:00,12.83,53.4,0,0,29.99,93,55.4,55.8,1,55.1,133,NW | 322,8.6,NW | 322,4
9/13/2018,100,-07:00,12.84,53.3,0,0,29.98,92,55.6,55.8,1,55.5,15,NW | 321,11,NNW | 332,5.3
9/13/2018,0,-07:00,12.71,53,0,0,29.98,90,56,66.7,1457,53.2,120,NW | 322,15.1,NW | 326,9
9/12/2018,2300,-07:00,12.71,53,0,0,29.98,87,56.7,66.7,1457,53.2,120,NNW | 334,19.7,NNW | 336,12.1
9/12/2018,2200,-07:00,12.71,53.9,0,0,29.98,89,57.1,66.7,1457,53.2,120,NNW | 329,21.6,NW | 326,12.2
9/12/2018,2100,-07:00,12.71,54,0,0,29.98,89,57.2,66.7,1457,53.2,120,NW | 323,20,NNW | 332,10.3
9/12/2018,2000,-07:00,12.71,53.3,0,0,29.97,86,57.6,66.7,1457,53.2,120,NW | 325,16.4,NW | 322,8.1
9/12/2018,1900,-07:00,12.71,52.7,0,0,29.97,80,58.9,66.7,1457,53.2,120,NNW | 332,15.8,NNW | 330,9.8
9/12/2018,1800,-07:00,12.71,52.6,0,0,29.98,77,60,66.7,1457,53.2,120,NNW | 328,17.4,NW | 325,10.4
9/12/2018,1700,-07:00,12.71,51.8,0,0,29.99,71,61.3,66.7,1457,53.2,120,NW | 326,17.9,NNW | 327,9.6
9/12/2018,1600,-07:00,12.71,51,0,0,30,64,63.2,66.7,1457,53.2,120,NNW | 329,22.8,NNW | 342,14
9/12/2018,1500,-07:00,12.71,50.5,0,0,30,60,64.6,66.7,1457,53.2,120,NNW | 332,22.6,NNW | 336,11.7
9/12/2018,1400,-07:00,12.71,50.2,0,0,30.01,59,65,66.3,1356,53.2,120,NW | 315,18.5,N | 354,10.4
9/12/2018,1300,-07:00,12.71,50.5,0,0,30.01,62,63.8,65.9,1252,53.2,120,NW | 317,18.2,NNW | 331,11.9
9/12/2018,1200,-07:00,12.71,50.8,0,0,30.02,64,63.2,64.5,1126,53.2,120,NW | 318,20.7,NW | 308,11.9
9/12/2018,1100,-07:00,12.71,51,0,0,30.01,66,62.7,64,1027,53.2,120,NW | 320,21,NW | 312,8.8
9/12/2018,1000,-07:00,12.71,51.9,0,0,30,74,60.2,62.1,955,53.2,120,NNW | 332,17,WNW | 293,7.4
9/12/2018,900,-07:00,12.71,52.1,0,0,29.99,84,56.8,58.5,900,53.2,120,NNW | 339,12.4,NW | 317,6.9
9/12/2018,800,-07:00,12.71,51,0,0,29.97,88,54.4,55.5,759,53.2,120,N | 352,9.9,NNW | 344,5.1
9/12/2018,700,-07:00,12.71,50.6,0,0,29.95,89,53.9,55.1,340,53.2,120,N | 354,12.8,N | 353,6.8
9/12/2018,600,-07:00,12.74,50.6,0,0,29.94,87,54.4,55.1,340,53.2,120,N | 9,11.7,N | 0,7.6
9/12/2018,500,-07:00,12.77,50,0,0,29.94,84,54.8,55.1,340,53.2,120,NNE | 22,10.5,NNW | 348,6
9/12/2018,400,-07:00,12.79,50.2,0,0,29.95,85,54.7,55.1,340,53.2,120,NNE | 16,13.8,N | 9,6.4
9/12/2018,300,-07:00,12.81,50.9,0,0,29.94,89,54,54.3,226,53.2,120,NNE | 23,16.6,NNE | 13,7.7
9/12/2018,200,-07:00,12.83,50.9,0,0,29.95,91,53.6,54,27,53.2,120,NNE | 15,14.5,N | 4,7.4
9/12/2018,100,-07:00,12.85,51,0,0,29.95,90,53.7,54,27,53.4,100,NNE | 17,9.5,NNE | 12,5.8
9/12/2018,0,-07:00,12.71,51.1,0,0,29.94,89,54.3,66.7,1439,51.4,507,N | 8,11.3,N | 0,7.6
9/11/2018,2300,-07:00,12.71,51,0,0,29.95,87,54.7,66.7,1439,51.4,507,N | 359,13.2,N | 7,7.6
9/11/2018,2200,-07:00,12.71,50.2,0,0,29.94,84,54.9,66.7,1439,51.4,507,NNE | 12,11.3,NNE | 13,7
9/11/2018,2100,-07:00,12.71,49.5,0,0,29.93,81,55.1,66.7,1439,51.4,507,N | 7,9.2,NNE | 17,4.5
9/11/2018,2000,-07:00,12.71,48.8,0,0,29.92,74,57,66.7,1439,51.4,507,NNW | 335,13.7,NNW | 345,6.5
9/11/2018,1900,-07:00,12.71,49.4,0,0,29.92,65,61.3,66.7,1439,51.4,507,NNW | 332,16.8,NNW | 342,7.2
9/11/2018,1800,-07:00,12.71,49.4,0,0,29.92,62,62.5,66.7,1439,51.4,507,NW | 322,20.4,NW | 325,12.3
9/11/2018,1700,-07:00,12.71,49.8,0,0,29.93,64,62.2,66.7,1439,51.4,507,NW | 325,29.5,NNW | 338,17.2
9/11/2018,1600,-07:00,12.71,49.3,0,0,29.93,60,63.6,66.7,1439,51.4,507,NW | 321,31.6,NNW | 330,17.4
9/11/2018,1500,-07:00,12.71,49.3,0,0,29.94,56,65.4,66.7,1439,51.4,507,NW | 320,20.2,NNW | 328,12.2
9/11/2018,1400,-07:00,12.71,49.7,0,0,29.94,58,64.6,66.7,1244,51.4,507,NW | 324,20.8,NNW | 347,12.8
9/11/2018,1300,-07:00,12.71,50.4,0,0,29.95,59,65,66.7,1244,51.4,507,NW | 310,16.1,WNW | 296,10.4
9/11/2018,1200,-07:00,12.71,51,0,0,29.95,62,64.3,65.4,1147,51.4,507,NW | 307,14.2,NW | 312,9.4
9/11/2018,1100,-07:00,12.71,50.9,0,0,29.95,64,63.1,64.8,1052,51.4,507,NW | 307,12.5,NW | 309,7.6
9/11/2018,1000,-07:00,12.71,52.2,0,0,29.95,76,59.8,61.6,954,51.4,507,NW | 313,11,WNW | 293,6.3
9/11/2018,900,-07:00,12.71,51.8,0,0,29.95,83,56.8,58.4,900,51.4,507,NNW | 338,6.9,NNW | 341,4.4
9/11/2018,800,-07:00,12.71,50,0,0,29.94,86,54.2,55.6,755,51.4,507,N | 353,6.5,NNW | 340,3
9/11/2018,700,-07:00,12.71,48.9,0,0,29.92,86,53,53.8,1,51.4,507,N | 354,6.3,N | 10,3.7
9/11/2018,600,-07:00,12.73,50.1,0,0,29.9,91,52.6,53.8,1,51.4,507,NNE | 23,5.9,NNW | 344,3
9/11/2018,500,-07:00,12.76,51.2,0,0,29.9,94,52.9,53.8,1,51.7,217,NNE | 15,6.4,N | 6,3.2
9/11/2018,400,-07:00,12.79,51.1,0,0,29.91,94,52.7,53.8,1,51.7,217,NNW | 348,4.6,NNW | 339,2.4
9/11/2018,300,-07:00,12.8,51,0,0,29.91,94,52.6,53.8,1,51.7,217,NNE | 19,6.5,NNE | 14,3.4
9/11/2018,200,-07:00,12.83,51.4,0,0,29.92,93,53.2,53.8,1,53,131,NNE | 17,7.6,N | 4,4.8
9/11/2018,100,-07:00,12.84,51.6,0,0,29.92,93,53.5,53.8,1,53.3,45,NNE | 12,9.8,N | 3,5.9
9/11/2018,0,-07:00,12.71,52,0,0,29.92,92,54.2,71.6,1252,48.6,712,N | 7,8.1,NNE | 17,4.9
9/10/2018,2300,-07:00,12.71,52,0,0,29.93,92,54.3,71.6,1252,48.6,712,N | 2,6.7,NNW | 343,3.8
9/10/2018,2200,-07:00,12.71,52.2,0,0,29.93,91,54.8,71.6,1252,48.6,712,N | 355,8.9,N | 7,4.4
9/10/2018,2100,-07:00,12.71,52.8,0,0,29.92,92,55.2,71.6,1252,48.6,712,N | 352,10.4,NNE | 15,6.2
9/10/2018,2000,-07:00,12.71,52.7,0,0,29.91,87,56.5,71.6,1252,48.6,712,NNW | 330,13.6,NNW | 334,6.2
9/10/2018,1900,-07:00,12.71,53.5,0,0,29.91,78,60.2,71.6,1252,48.6,712,NW | 322,14.8,NNW | 333,7.9
9/10/2018,1800,-07:00,12.71,53.8,0,0,29.92,73,62.4,71.6,1252,48.6,712,NW | 320,20.3,NNW | 340,11.8
9/10/2018,1700,-07:00,12.71,54.3,0,0,29.92,70,64.4,71.6,1252,48.6,712,NW | 315,22.8,NNW | 343,13
9/10/2018,1600,-07:00,12.71,53.4,0,0,29.93,64,65.9,71.6,1252,48.6,712,NW | 316,20,NW | 308,13.2
9/10/2018,1500,-07:00,12.71,51.6,0,0,29.95,56,67.7,71.6,1252,48.6,712,NW | 315,16.8,WNW | 300,9.7
9/10/2018,1400,-07:00,12.71,52.5,0,0,29.94,54,69.9,71.6,1252,48.6,712,WNW | 284,13.5,W | 278,7.9
9/10/2018,1300,-07:00,12.71,53.2,0,0,29.95,57,68.9,71.6,1252,48.6,712,WSW | 251,12.5,W | 281,7.8
9/10/2018,1200,-07:00,12.71,53.3,0,0,29.95,65,65.5,67.1,1159,48.6,712,SW | 236,10,SW | 235,6.3
9/10/2018,1100,-07:00,12.71,53.2,0,0,29.96,70,62.9,63.8,1049,48.6,712,WSW | 246,9.9,WSW | 241,5.8
9/10/2018,1000,-07:00,12.71,53,0,0,29.96,75,61.1,62.8,941,48.6,712,SW | 226,6.1,SW | 236,2.8
9/10/2018,900,-07:00,12.71,53.3,0,0,29.95,85,57.7,60.9,858,48.6,712,NNE | 20,5.1,E | 88,2
9/10/2018,800,-07:00,12.71,50,0,0,29.94,96,51,54.7,16,48.6,712,ENE | 67,9.4,E | 82,5.1
9/10/2018,700,-07:00,12.71,49.2,0,0,29.94,97,50.1,54.7,16,49.1,653,ENE | 67,9.6,ENE | 72,5.5
9/10/2018,600,-07:00,12.75,51.1,0,0,29.93,95,52.4,54.7,16,51.5,600,NE | 49,8.5,ENE | 68,5.1
9/10/2018,500,-07:00,12.77,51.7,0,0,29.93,95,53,54.7,16,52.7,434,NE | 40,6.6,NNE | 27,4.3
9/10/2018,400,-07:00,12.79,52,0,0,29.93,95,53.2,54.7,16,53.1,337,NE | 34,8.3,NE | 38,4.2
9/10/2018,300,-07:00,12.82,52.6,0,0,29.93,95,54,54.7,16,53.6,259,N | 6,11.7,N | 354,6.3
9/10/2018,200,-07:00,12.83,52.8,0,0,29.95,94,54.5,54.7,16,54.3,159,NNW | 341,11.5,N | 1,6.4
9/10/2018,100,-07:00,12.85,52.9,0,0,29.95,94,54.6,54.7,16,54.5,59,NNW | 338,12.4,NNW | 339,6.2
9/10/2018,0,-07:00,12.72,52.9,0,0,29.95,93,54.7,69.4,1430,49.3,521,NNW | 343,12.7,N | 353,6.6
9/9/2018,2300,-07:00,12.72,53,0,0,29.95,93,55,69.4,1430,49.3,521,NNW | 347,13,NNW | 338,6.9
9/9/2018,2200,-07:00,12.72,52.6,0,0,29.96,91,55.1,69.4,1430,49.3,521,N | 355,13.9,NNW | 338,7.4
9/9/2018,2100,-07:00,12.72,52.2,0,0,29.95,89,55.3,69.4,1430,49.3,521,N | 357,11.7,N | 354,6.6
9/9/2018,2000,-07:00,12.72,51,0,0,29.94,79,57.5,69.4,1430,49.3,521,NNW | 332,15.5,NNW | 336,6.3
9/9/2018,1900,-07:00,12.72,51.9,0,0,29.93,72,60.9,69.4,1430,49.3,521,NW | 323,20,NNW | 337,9.2
9/9/2018,1800,-07:00,12.72,51.9,0,0,29.94,67,63.1,69.4,1430,49.3,521,NW | 321,17.4,NNW | 344,10
9/9/2018,1700,-07:00,12.72,52.4,0,0,29.93,67,63.8,69.4,1430,49.3,521,NW | 315,18,NW | 304,11.3
9/9/2018,1600,-07:00,12.72,53.4,0,0,29.92,66,65.2,69.4,1430,49.3,521,NW | 310,16.8,NW | 312,10.6
9/9/2018,1500,-07:00,12.72,54.2,0,0,29.93,63,67.4,69.4,1430,49.3,521,NW | 308,13.2,NW | 311,8.5
9/9/2018,1400,-07:00,12.72,54.5,0,0,29.93,63,67.3,68.8,1347,49.3,521,NW | 311,11.3,NW | 325,7.7
9/9/2018,1300,-07:00,12.72,53.5,0,0,29.94,68,64.5,66.9,1245,49.3,521,W | 279,13,NW | 306,7.9
9/9/2018,1200,-07:00,12.72,53.2,0,0,29.94,70,63,63.7,1105,49.3,521,WSW | 245,10.9,WSW | 238,7.9
9/9/2018,1100,-07:00,12.72,54.4,0,0,29.94,77,61.8,63,1057,49.3,521,WSW | 249,10.2,WSW | 239,5.1
9/9/2018,1000,-07:00,12.72,55,0,0,29.94,95,56.5,59.4,1000,49.3,521,NNE | 22,6.2,ESE | 117,2.6
9/9/2018,900,-07:00,12.72,52.6,0,0,29.95,99,52.8,55.1,3,49.3,521,ENE | 62,7.1,E | 87,4
9/9/2018,800,-07:00,12.72,50.7,0,0,29.95,100,50.7,55.1,3,49.3,521,ENE | 67,7.4,E | 82,4.5
9/9/2018,700,-07:00,12.73,50.7,0,0,29.93,100,50.7,55.1,3,49.3,521,NE | 42,7.3,ENE | 58,4.9
9/9/2018,600,-07:00,12.74,50,0,0,29.92,99,50.2,55.1,3,49.3,521,NE | 53,8.7,ENE | 63,5.9
9/9/2018,500,-07:00,12.77,51,0,0,29.92,98,51.6,55.1,3,51.1,438,NNE | 22,8.4,NNE | 20,5.6
9/9/2018,400,-07:00,12.79,51.2,0,0,29.93,97,52,55.1,3,51.5,326,NNE | 22,7.9,NNW | 337,3.9
9/9/2018,300,-07:00,12.81,52,0,0,29.92,95,53.4,55.1,3,52.9,300,N | 356,10.5,N | 354,6.1
9/9/2018,200,-07:00,12.82,51.4,0,0,29.93,91,53.9,55.1,3,53.4,140,N | 353,10.1,NNW | 348,6.4
9/9/2018,100,-07:00,12.84,51.5,0,0,29.94,89,54.7,55.1,3,54.3,58,NNE | 23,8.6,NNE | 17,5.7
9/9/2018,0,-07:00,12.74,51.6,0,0,29.95,88,55.2,70.9,1556,48.9,652,NNE | 21,8.7,N | 7,5.2
9/8/2018,2300,-07:00,12.74,51.6,0,0,29.97,86,55.8,70.9,1556,48.9,652,NNE | 20,8.2,NNE | 13,4.5
9/8/2018,2200,-07:00,12.74,52.2,0,0,29.97,86,56.3,70.9,1556,48.9,652,N | 10,14.2,NNE | 18,6.3
9/8/2018,2100,-07:00,12.74,52.6,0,0,29.97,87,56.5,70.9,1556,48.9,652,NNW | 340,10.1,NNW | 348,5.2
9/8/2018,2000,-07:00,12.74,52.8,0,0,29.97,80,58.8,70.9,1556,48.9,652,NNW | 334,15.1,NNW | 338,8
9/8/2018,1900,-07:00,12.74,53.3,0,0,29.97,69,63.5,70.9,1556,48.9,652,NW | 321,15.6,NNW | 335,8.3
9/8/2018,1800,-07:00,12.74,53.7,0,0,29.97,65,65.9,70.9,1556,48.9,652,NW | 311,14.7,NW | 315,8.7
9/8/2018,1700,-07:00,12.74,51.8,0,0,29.98,56,68.2,70.9,1556,48.9,652,NW | 314,18.2,NW | 314,11.3
9/8/2018,1600,-07:00,12.74,52.2,0,0,29.99,55,69.3,70.9,1556,48.9,652,NW | 310,14.3,NW | 319,9.4
9/8/2018,1500,-07:00,12.74,53.3,0,0,30,58,68.4,69.6,1441,48.9,652,NW | 305,14.7,WNW | 295,9.7
9/8/2018,1400,-07:00,12.74,55,0,0,30.01,63,68.2,69.5,1309,48.9,652,NW | 312,11.6,NW | 316,8.1
9/8/2018,1300,-07:00,12.74,54.9,0,0,30.02,65,66.9,69.5,1157,48.9,652,NW | 310,13.6,NW | 310,9.1
9/8/2018,1200,-07:00,12.74,55.2,0,0,30.03,64,67.6,69.5,1157,48.9,652,NW | 304,10.7,WNW | 300,6.3
9/8/2018,1100,-07:00,12.74,55.6,0,0,30.03,70,65.8,67.4,1051,48.9,652,WNW | 302,9.2,W | 272,5
9/8/2018,1000,-07:00,12.74,56,0,0,30.03,86,60.2,63.8,1000,48.9,652,NNW | 334,8.9,NNW | 331,4
9/8/2018,900,-07:00,12.74,54.5,0,0,30.03,96,55.7,57.8,900,48.9,652,NNW | 333,5.4,NW | 312,2.5
9/8/2018,800,-07:00,12.74,52.4,0,0,30.02,98,53,55.5,111,48.9,652,N | 6,4.9,NNW | 347,2.2
9/8/2018,700,-07:00,12.74,51.4,0,0,30.01,98,51.9,55.5,111,48.9,652,NNE | 24,7.1,N | 350,4.3
9/8/2018,600,-07:00,12.75,52.1,0,0,30.01,97,52.9,55.5,111,52.2,451,NNW | 348,12.2,NNW | 338,6.6
9/8/2018,500,-07:00,12.77,51.5,0,0,30.01,96,52.7,55.5,111,52.2,451,NNW | 346,10.7,NNW | 339,3.9
9/8/2018,400,-07:00,12.8,51.7,0,0,30.01,94,53.4,55.5,111,53,303,N | 349,7.8,NNW | 336,5.1
9/8/2018,300,-07:00,12.81,51.8,0,0,30.01,91,54.4,55.5,111,53.4,300,NNW | 344,7.3,NNW | 341,4.9
9/8/2018,200,-07:00,12.83,51.6,0,0,30.02,88,54.9,55.5,111,54.1,157,NW | 313,4,NW | 325,1.3
9/8/2018,100,-07:00,12.84,51.8,0,0,30.02,90,54.7,55.1,45,54.4,1,N | 359,4.1,NNE | 15,1.9
9/8/2018,0,-07:00,12.71,52.2,0,0,30.03,91,54.8,68.7,1311,49,324,N | 9,9.5,NNE | 17,4.7
9/7/2018,2300,-07:00,12.71,51.7,0,0,30.04,88,55.1,68.7,1311,49,324,N | 356,5.2,N | 353,2.7
9/7/2018,2200,-07:00,12.71,51.8,0,0,30.03,91,54.5,68.7,1311,49,324,N | 358,5.1,N | 3,1.6
9/7/2018,2100,-07:00,12.71,51.5,0,0,30.03,91,54,68.7,1311,49,324,NNW | 342,4.2,NNW | 347,1.2
9/7/2018,2000,-07:00,12.71,51.9,0,0,30.03,90,54.6,68.7,1311,49,324,NNW | 334,8.5,NW | 324,3.6
9/7/2018,1900,-07:00,12.71,53,0,0,30.03,85,57.5,68.7,1311,49,324,NNW | 329,11.5,NNW | 332,7.2
9/7/2018,1800,-07:00,12.71,53.9,0,0,30.03,80,59.9,68.7,1311,49,324,NW | 324,11.2,NW | 310,7.4
9/7/2018,1700,-07:00,12.71,54.2,0,0,30.03,79,60.9,68.7,1311,49,324,NW | 317,16.4,NW | 311,9.8
9/7/2018,1600,-07:00,12.71,54.1,0,0,30.04,74,62.3,68.7,1311,49,324,NW | 321,16.2,NW | 322,10.7
9/7/2018,1500,-07:00,12.71,54.8,0,0,30.05,68,65.8,68.7,1311,49,324,NW | 309,14,W | 271,8.1
9/7/2018,1400,-07:00,12.71,55.1,0,0,30.05,66,66.8,68.7,1311,49,324,WNW | 293,11.9,WSW | 244,6.7
9/7/2018,1300,-07:00,12.71,54.6,0,0,30.05,70,64.7,67.6,1256,49,324,NW | 312,11.8,NNW | 330,6.8
9/7/2018,1200,-07:00,12.71,54.9,0,0,30.07,71,64.6,65.7,1155,49,324,W | 271,11.4,WSW | 258,6.8
9/7/2018,1100,-07:00,12.71,57.2,0,0,30.07,90,60.4,63.4,1059,49,324,NW | 320,9.9,NNW | 329,5.7
9/7/2018,1000,-07:00,12.71,55,0,0,30.07,99,55.2,56.7,938,49,324,NW | 325,11.9,NW | 312,5.6
9/7/2018,900,-07:00,12.71,52.3,0,0,30.05,100,52.3,54,900,49,324,NNW | 339,7.7,N | 0,4.3
9/7/2018,800,-07:00,12.71,50.8,0,0,30.05,100,50.8,51.7,9,49,324,NNE | 27,8,NNE | 13,4.1
9/7/2018,700,-07:00,12.71,50.3,0,0,30.05,100,50.3,51.7,9,49,324,NE | 45,8.5,NE | 47,4.8
